Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2023-12-07,68187.3359375,68568.80355113636,67805.86832386363,68473.43664772727,8862017
2023-12-08,69236.3671875,69427.10098140496,68568.79890883264,68759.5327027376,10859463
2023-12-11,69617.828125,69617.828125,68854.89302226028,69427.09434931507,9861960
2023-12-12,70094.671875,70094.671875,69713.20427295918,69903.93807397959,13758646
2023-12-13,69427.09375,70094.66195913462,69427.09375,69903.92818509616,13116766
2023-12-14,69713.1953125,70857.59797152872,69140.99398298563,70666.86419502394,27567593
2023-12-15,69903.9140625,70571.48213676672,69808.54719474762,70380.74840126194,15419815
2023-12-18,69522.4609375,69999.29537465707,69427.09405006858,69903.92848722565,9690551
2023-12-19,69999.296875,69999.296875,69427.09553814713,69617.82931709809,8907632
2023-12-20,71334.4375,71429.80439505348,70380.76854946524,70762.23612967914,16870156
2023-12-21,71525.171875,71525.171875,70857.60360416667,71143.70429166667,13478766
2023-12-22,72383.4765625,72764.94415966733,71906.64206604083,72288.10966320816,14515608
2023-12-26,73051.03125,73146.39813152741,72192.72931625327,72574.19684236293,13164909
2023-12-27,74738.40625,74738.40625,73301.12920673077,73492.76614583333,20651042
2023-12-28,75217.4921875,75217.4921875,74259.3075736465,74450.9444964172,17797536
2024-01-02,76271.5,76463.13693467337,74930.04145728644,74930.04145728644,17142847
2024-01-03,73780.21875,75504.95113636364,73780.21875,75217.49573863637,21753644
2024-01-04,73396.953125,74067.68246165144,72917.86074167755,72917.86074167755,15324439
2024-01-05,73396.953125,73876.04550832245,73205.31617167102,73492.77160166448,11304316
2024-01-08,73301.1328125,74259.31755514705,73205.31433823529,73780.22518382352,11088724
2024-01-09,71576.3984375,74450.95259161647,71193.12455028447,74163.49717620482,26019249
2024-01-10,70522.390625,72055.48607336957,70139.11676290761,71863.84914232336,20259529
2024-01-11,70139.109375,70522.3831967213,69660.01709784835,69851.65400870901,57691266
2024-01-12,70043.3046875,71001.48943014705,69755.84926470587,69947.48621323529,13038939
2024-01-15,70809.8515625,70905.67003552098,70139.12225135318,70139.12225135318,2957915
2024-01-16,69564.21875,70618.22206439394,69468.40026687329,70426.5850981405,14760415
2024-01-17,68031.125,70234.95017605634,68031.125,70043.31320422536,22683660
2024-01-18,68701.84375,68989.29916317992,67743.65903940029,68606.02527894003,17853397
2024-01-19,71576.3984375,71576.3984375,69947.484416834,70426.57677585342,23363427
2024-01-22,71959.671875,72822.03811584554,71863.85340379494,72726.21964464049,19673375
2024-01-23,72055.4921875,72630.40302942155,71193.12592461769,72534.58455576796,14786224
2024-01-24,70905.671875,72055.49358108109,70426.57949746621,72055.49358108109,12860661
2024-01-25,71001.4765625,71672.20576079622,70618.20273490217,71097.29501939946,11737747
2024-01-26,70330.75,71384.7530653951,70234.93153950955,70618.20538147139,11160062
2024-01-29,71288.953125,72055.50100806452,70426.58675655241,70714.0422127016,13976521
2024-01-30,71193.125,72151.30972409152,70618.21416554508,71863.85430686407,12244418
2024-01-31,69660.0234375,70905.66347145806,69468.38650919877,70330.75268655433,15703560
2024-02-01,70522.390625,71097.3014181386,69851.66136633832,69947.47983186142,19881033
2024-02-02,72055.4921875,72055.4921875,70618.21508269614,70905.67050365692,14955881
2024-02-05,71193.125,71672.21736204576,70426.57722072679,71097.30652759084,19026021
2024-02-06,71288.953125,71576.4085811492,70234.94978578629,71193.13463961692,14559254
2024-02-07,71863.8515625,72342.94390625,71193.12228124999,71480.5776875,16566445
2024-02-08,71001.4765625,72055.47958839407,70522.3842780027,71863.84267459514,20810708
2024-02-13,72055.4921875,72055.4921875,71288.94439827128,71672.21829288563,21966745
2024-02-14,70905.671875,71193.12730152028,70618.21644847974,70618.21644847974,12434945
2024-02-15,70139.109375,71288.93084016393,69947.47246413934,71097.29392930327,14120600
2024-02-16,69755.8515625,70330.7624270261,69468.39613023694,70234.94394960508,13444781
2024-02-19,70714.0390625,70809.8575436145,69755.854251355,69755.854251355,12726404
2024-02-20,70234.9375,70618.2113744884,69755.8451568895,70618.2113744884,14681477
2024-02-21,69947.4921875,70618.22156464041,69851.67370505138,70330.76611729452,11503495
2024-02-22,70043.3046875,70809.85248161765,69660.03079044117,70714.03400735294,15208934
2024-02-23,69851.6640625,71097.30416237997,69851.6640625,70522.39334705075,16225166
2024-02-26,69755.8515625,70139.12547218407,69180.9406979739,69276.75917539491,14669352
2024-02-27,69851.6640625,70330.75640860767,69660.02712405693,70043.30100094307,13201981
2024-02-28,70139.109375,70809.8385630123,69755.83555327868,69851.65400870901,11795859
2024-02-29,70330.75,70330.75,68989.29155313352,69564.20231607629,21176403
2024-03-04,71768.03125,71863.84971628839,70905.66505340453,71193.1204522697,23210474
2024-03-05,70618.21875,71672.22201492537,70618.21875,71480.58505766622,19505125
2024-03-06,69851.6640625,70426.57487782922,69660.02712405693,70139.1194701646,21547905
2024-03-07,69180.9453125,70234.9486344356,69180.9453125,70043.31166681094,14516963
2024-03-08,70234.9375,70330.75596862209,69564.20821964528,69755.8451568895,19271349
2024-03-11,69372.5703125,70043.29958347722,69276.75184521754,69851.66264891229,9740504
2024-03-12,70234.9375,70426.5744372442,69085.11587653478,69564.20821964528,13011654
2024-03-13,71001.4765625,71001.4765625,70426.56582110324,70618.20273490217,15243134
2024-03-14,71193.125,71384.76194481831,70522.39569313594,71288.94347240916,22545539
2024-03-15,69276.75,70618.20850622407,69276.75,70330.7531120332,22580555
2024-03-18,69755.8515625,69947.48851734203,69468.39613023694,69564.21460765797,11520348
2024-03-19,69755.8515625,69947.48851734203,68701.84831086881,69276.75917539491,15376066
2024-03-20,73684.3984375,73971.8538280234,70330.75221472692,70618.20760525033,50106297
2024-03-21,75984.046875,75984.046875,74450.95135167087,75888.22840479192,44569799
2024-03-22,75600.7734375,76558.95814519962,74546.77025903041,76271.50273288973,26724761
2024-03-25,74930.0390625,76463.13449088875,74546.76520540281,76271.49756234016,18703996
2024-03-26,76558.9609375,76750.59788602941,75888.23161764705,76367.32398897059,30551494
2024-03-27,76463.1328125,76654.7697368421,75888.22203947368,75888.22203947368,17424595
2024-03-28,77773.1484375,77965.65623066213,76233.08609220297,76425.5938853651,25084812
2024-03-29,79313.21875,79409.47265625,77869.41015625,78158.171875,27126366
2024-04-01,78928.1953125,80179.4959698933,78928.1953125,80083.24207317072,20116513
2024-04-02,81815.828125,81815.828125,79794.4959007353,79794.4959007353,37077944
2024-04-03,80949.5390625,81815.82426055291,80372.0155971314,81142.04688428954,30493347
2024-04-04,82104.578125,82297.08592834114,81142.03910829425,82008.32422332941,25248934
2024-04-05,81334.5546875,81815.82424186391,80660.77731139053,81334.5546875,18883752
2024-04-08,81334.5546875,82778.36335059172,81334.5546875,82008.33206360947,18953232
2024-04-09,80468.2578125,81719.55847226376,79986.98832797547,81334.54288464414,23725956
2024-04-11,80949.5390625,81527.0625278686,79409.47648818372,80083.25386444709,25538009
2024-04-12,80564.5234375,81719.57036850358,80083.25388291517,81527.06254666965,17061770
2024-04-15,79120.703125,80083.24209245743,78158.16415754257,79794.4804022202,26663772
2024-04-16,77003.1328125,78254.43372070312,76425.60931640625,78158.17980468749,31949845
2024-04-17,75944.3359375,77773.16025031685,75944.3359375,77676.90633911597,22611631
2024-04-18,76618.109375,77099.37890625,75366.80859375,75848.078125,21370190
2024-04-19,74693.03125,75751.82421875,73441.73046875,75366.80859375,31317563
2024-04-22,73249.234375,74596.78927808804,72286.69515850853,74500.5353564389,30469477
2024-04-23,72671.6953125,73922.99602649007,72671.6953125,73537.98042218543,18717699
2024-04-24,75655.5703125,75848.078125,74308.015625,74596.77734375,22166150
2024-04-25,73441.7265625,74596.77337606488,73441.7265625,74404.26557380406,15549134
2024-04-26,73826.75,74981.79693611473,73634.24217731421,74885.54302477183,12755629
2024-04-29,73826.75,74693.03520208604,73345.48044328553,74500.52737940026,14664474
2024-04-30,74596.78125,75559.32036290322,73730.4960483871,74115.51169354838,19007007
2024-05-02,75078.0546875,75655.57818509615,74404.27727363782,74693.0390224359,18900640
2024-05-03,74693.03125,76040.5859375,74596.77734375,76040.5859375,13151889
2024-05-07,78254.421875,78254.421875,76425.59774753998,76618.10555043051,26238868
2024-05-08,78254.421875,78350.67577644526,77484.39066343788,77773.15236777368,13089576
2024-05-09,76714.3671875,78446.93758822145,76714.3671875,78061.92194361669,18759935
2024-05-10,76233.09375,78061.91796875,75944.33203125,77388.140625,16976124
2024-05-13,75463.0546875,76906.86313177615,74693.0235172194,76425.59365035077,18652344
2024-05-14,75366.8046875,75848.07419380588,74981.7890824553,75655.56639128353,11763992
2024-05-16,75270.546875,77291.8786964514,75174.2929787404,77195.62480019181,20989778
2024-05-17,74500.53125,75848.08607881138,74308.02341731267,75655.57824612403,15918201
2024-05-20,75944.3359375,76136.84375990178,74981.79682549112,75174.3046478929,19456783
2024-05-21,75463.0546875,76040.57806521046,75270.54689492985,75559.30858378508,13690583
2024-05-22,74789.28125,75751.82026222652,74404.2656451094,75174.2968548906,19521506
2024-05-23,75366.8046875,76136.8358975894,74211.7578723659,74789.28127993295,18728087
2024-05-24,73056.7109375,74115.50384963768,72864.20313529315,73922.99604743083,27891278
2024-05-27,74308.0078125,75270.54677380182,71227.8831363342,72479.18378602655,43825202
2024-05-28,74693.03125,75078.046875,73345.4765625,73634.23828125,18539072
2024-05-29,72382.9375,75270.5546875,72382.9375,74789.28515625,30244875
2024-05-30,70746.625,72382.94149659864,70746.625,71997.92585034014,28551273
2024-05-31,70746.625,71901.67193877551,70746.625,71709.16411564626,26198776
2024-06-03,72864.203125,73537.9804326288,71420.39460865257,71612.90241083223,15706268
2024-06-04,72479.1875,73249.21870849933,72094.17189575033,72094.17189575033,14098053
2024-06-05,74500.53125,75078.05474806202,73923.00775193798,75078.05474806202,23177968
2024-06-07,74404.2734375,75655.57428444372,74211.76561489327,75463.06646183699,21189349
2024-06-10,72864.203125,73730.48823480845,72767.94922391017,73249.21872935932,14598755
2024-06-11,72382.9375,73152.96875,72286.68359375,73056.71484375,16971175
2024-06-12,73634.234375,74211.75778186275,72382.93366013073,72479.1875612745,19246725
2024-06-13,75655.5703125,76040.5859375,74885.5390625,75463.0625,33763804
2024-06-14,76618.109375,77484.39453125,76040.5859375,76714.36328125,22926612
2024-06-17,75174.296875,76521.8514924776,75078.0429737516,76233.0897887324,16123051
2024-06-18,76810.609375,77195.6249608396,75655.5626174812,75751.8165139411,18207598
2024-06-19,78158.171875,79409.47265625,77484.39453125,78061.91796875,24168863
2024-06-20,78543.1953125,79120.71880744485,78158.17964920343,78446.94139667586,20288913
2024-06-21,77003.1328125,77773.164140625,77003.1328125,77676.91022460937,17907523
2024-06-24,77580.6484375,77869.41015625,76521.85546875,76714.36328125,15454227
2024-06-25,77773.1484375,78735.68740331064,77099.37116143254,77580.64064433787,19088458
2024-06-26,78254.421875,78350.67577644526,76906.8672547663,77099.37505765683,17783242
2024-06-27,78893.5,78893.5,77829.98468137255,78603.45036764706,11739720
2024-06-28,78796.8125,79183.54532208589,78120.0300613497,79183.54532208589,9455929
2024-07-01,79086.875,79376.92466381418,78603.45889364302,78796.82533618581,11317202
2024-07-02,79086.875,79860.34077017114,78796.82533618581,79763.65754889975,14471904
2024-07-03,79086.875,79570.29110635696,78313.40922982885,79570.29110635696,11440328
2024-07-04,81793.9921875,81890.67539339539,79666.96165780141,80150.37768727836,43857229
2024-07-05,84211.078125,84211.078125,82374.09708668198,82760.82993685419,45791193
2024-07-08,84501.1171875,85661.31559282036,84017.70118528318,84984.53318971682,24035809
2024-07-09,84887.8671875,85274.60006762529,84017.7182072181,84887.8671875,21336201
2024-07-10,84887.8671875,85081.23362756264,84211.08464728075,84694.50074743736,17813847
2024-07-11,84694.5,85854.69863013699,83824.35102739726,85564.64897260274,24677608
2024-07-12,81600.6328125,83244.24745445793,81310.58316980154,83050.88102599229,26344386
2024-07-15,83824.3515625,84404.45088127162,81310.58784782296,81890.68716659458,25193080
2024-07-16,84791.1796875,85081.22933295324,83824.34753598916,84017.71396629133,16166688
2024-07-17,83824.3515625,85081.23341983852,83534.30190311419,84211.08444168109,18186490
2024-07-18,84017.7109375,84017.7109375,81020.53137586307,81020.53137586307,24721790
2024-07-19,81600.6328125,83244.24745445793,81310.58316980154,82760.83138329384,18569122
2024-07-22,80247.0625,82084.04344879519,79860.3296686747,81600.62740963856,18987560
2024-07-23,81117.21875,81890.68448301549,80633.80266686532,81407.2683998808,15766389
2024-07-24,79280.2265625,80537.108203125,79183.54335937499,80150.37539062499,16939083
2024-07-25,77733.3046875,78313.40397621268,77443.25504314365,77733.3046875,20323811
2024-07-26,78216.71875,78603.45159919655,77733.30268850432,78023.35232540173,14508334
2024-07-29,78506.7734375,79280.23918565271,78410.09021898091,78893.50631157635,12797136
2024-07-30,78313.40625,78313.40625,77346.57407407407,77733.30694444444,13169636
2024-07-31,81117.21875,81117.21875,78216.7222511919,78506.7719010727,20744323
2024-08-01,80343.75,83244.24638989169,80343.75,83147.5631768953,20900338
2024-08-02,76959.828125,78700.12574591709,76863.14492383794,78313.39294126884,25800275
2024-08-05,69031.8203125,74349.39750744047,67871.62165178571,74156.03106398809,54608790
2024-08-06,70095.3359375,72802.46615301723,69901.96949353447,72415.73326508621,47295226
2024-08-07,72222.3515625,73479.23318273092,70385.37073293173,70578.73713604418,32710428
2024-08-08,70965.46875,71448.8847496594,70095.31995061308,70772.10235013624,28414729
2024-08-09,72222.3515625,73285.86677961847,71738.93555471888,73189.18357806225,16388222
2024-08-12,72995.8125,73382.54528145694,72319.03013245032,72705.76291390728,9839259
2024-08-13,73575.9296875,74059.34578268725,72995.8303732753,73962.6625636498,10716261
2024-08-14,74639.4375,75219.53675518135,74446.07108160622,74832.80391839378,13246168
2024-08-16,77539.9453125,77539.9453125,76089.69695877493,76766.47952384663,22061478
2024-08-19,75702.953125,77443.2508979885,75412.90349616858,77443.2508979885,14146565
2024-08-20,76283.0625,77153.21150190114,76089.69605513308,76863.16183460076,10683836
2024-08-21,75702.953125,75993.00275383142,75219.53707694764,75316.2202865581,7805598
2024-08-22,75702.953125,76283.05238266283,75219.53707694764,76089.6859634419,8149101
2024-08-23,75122.84375,75799.62612612612,74929.47735682111,75122.84375,9420306
2024-08-26,73575.9296875,75606.27728728646,73479.24646846254,75509.59406824902,15655938
2024-08-27,73285.875,73962.65748680738,73092.50857519789,73189.19178759895,11130145
2024-08-28,73865.96875,73865.96875,72899.13669829843,73285.86951897906,9794514
2024-08-29,71545.578125,72222.36062077704,71062.16205658784,71158.84527027028,16884479
2024-08-30,71835.625,72512.40746971736,71642.25858008076,71932.30820995962,16358520
2024-09-02,71932.3125,72222.36214717742,71062.16355846774,72028.9957157258,12641376
2024-09-03,70095.3359375,71835.63393318965,70095.3359375,71642.26748922413,16314599
2024-09-04,67678.25,68741.76535714285,67484.88357142857,67484.88357142857,27366563
2024-09-05,66711.4140625,68838.44465579711,66711.4140625,67774.92935914855,25686769
2024-09-06,66614.7265625,67388.19218296444,65744.5777394775,66808.0929676161,19022299
2024-09-09,65261.171875,65937.95439814815,64391.02291666667,64681.07256944445,23263298
2024-09-10,64004.2890625,65067.804439671454,63810.922630287016,64777.75479135197,30651376
2024-09-11,62747.40234375,63327.50159500193,62070.61988395609,62940.76876083398,35809707
2024-09-12,64100.96484375,64391.0144584276,63037.44958993213,63810.915229072394,35884106
2024-09-13,62263.98828125,63327.50360903533,62167.305069633156,62844.08755095109,25045135
2024-09-19,61007.10546875,62263.98719790016,60136.95657933835,61877.25435816165,49402713
2024-09-20,60910.421875,62554.03643353174,60910.421875,61683.887549603176,32746056
2024-09-23,60523.6875,61393.836361821086,60136.95467252396,60233.63787939297,28542376
2024-09-24,61103.79296875,61297.159402195415,60330.327234968354,60717.06010185918,26957500
2024-09-25,60136.95703125,62070.62124447348,60136.95703125,61683.88840182878,28652438
2024-09-26,62554.0390625,62747.40548927744,61587.20692861283,61780.57335539027,37566015
2024-09-27,62418.89453125,63585.60284024532,62418.89453125,62905.02299333138,28433030
2024-09-30,59793.796875,62516.11608231707,59793.796875,62418.89039634146,32694163
2024-10-02,59599.3515625,60182.705737663135,58238.19182045269,58821.54599561582,28473536
2024-10-04,58918.765625,59988.24816934819,58821.53993915016,59307.66836839934,24247578
2024-10-07,59307.671875,60182.703099385246,57849.28650102459,58529.866342213114,35066533
2024-10-08,58627.08984375,59307.669659514926,58238.18709188433,58335.41277985075,27411786
2024-10-10,57265.93359375,58529.86761194822,57265.93359375,58432.64191824067,45262214
2024-10-11,57654.8359375,58432.64148134486,57363.15885855818,57460.38455153879,29623969
2024-10-14,57654.8359375,59502.12410413154,57752.06163048061,57849.28732346121,20886249
2024-10-15,59307.671875,59696.57464139344,58432.640650614754,59404.89756659836,22715239
2024-10-16,57849.28515625,58335.41360294118,57557.6080882353,57752.05946691177,23303268
2024-10-17,58043.73828125,58432.6410503036,57460.3841276696,57752.061204459795,23372873
2024-10-18,57557.61328125,58432.64456424198,57460.38758313978,58238.193168021535,14420260
2024-10-21,57363.15625,57946.51038135593,56877.02780720339,57363.15625,18514905
2024-10-22,56099.2265625,57265.93491388648,56099.2265625,57168.709217937605,27582527
2024-10-23,57460.37890625,58335.4100571066,55515.86523767978,55904.76797139383,27300780
2024-10-24,55029.73828125,56877.026315426236,55029.73828125,56585.349257398404,31499922
2024-10-25,54349.16796875,55321.424998602415,54251.94226576476,54446.39367173524,25829315
2024-10-28,56488.125,56877.02775387263,54154.7084767642,54154.7084767642,27775009
2024-10-29,57946.51171875,57946.51171875,55710.32083027475,56390.90066589765,28369314
2024-10-30,57460.37890625,58140.95869024958,56974.25048910745,57460.37890625,19838511
2024-10-31,57557.61328125,59502.12724345439,56682.58199825802,56877.033394478465,35809196
2024-11-01,56682.58203125,57946.51610741852,56488.13063491638,57363.16191841767,19083180
2024-11-04,57071.48046875,57752.060303982114,56779.80339650767,56974.254778002556,15586947
2024-11-05,56001.99609375,56488.124532063805,55613.09334309896,56196.44746907552,17484474
2024-11-06,55710.3203125,56390.90014179755,54738.06341350349,56001.997382198955,22092218
2024-11-07,55710.3203125,56488.12583169721,55224.191863001746,55321.417552901396,17043102
2024-11-08,55418.640625,56682.574533991225,55418.640625,56390.897478070176,13877396
2024-11-11,53474.12890625,55224.19130681818,53474.12890625,55126.965617897724,29811326
2024-11-12,51529.61328125,53085.224248231134,51529.61328125,53085.224248231134,37962881
2024-11-13,49196.19921875,51529.61578248518,49098.97352859437,50557.358880928856,52527995
2024-11-14,48515.62109375,50362.90927166834,48515.62109375,48807.298174473945,48510715
2024-11-15,52015.74609375,52696.32594918224,48904.52389748832,48904.52389748832,46774485
2024-11-18,55126.96875,55904.774305555555,54349.163194444445,55418.645833333336,48095234
2024-11-19,54738.06640625,55904.77474883437,54349.163625388544,54932.517796680724,31539632
2024-11-20,53765.8125,54932.52090867992,53279.68399638336,54543.61810578662,20864667
2024-11-21,54835.2890625,55321.417511635635,53182.45233543883,53376.90371509308,19096850
2024-11-22,54446.38671875,55126.966552734375,54349.1610281808,54446.38671875,15281543
2024-11-25,56293.67578125,56293.67578125,55126.96747490285,55807.547320272024,36237325
2024-11-26,56682.58203125,57265.93622025086,55904.77644591552,56293.67923858276,23209405
2024-11-27,54738.06640625,56196.45183448046,54446.38932060391,56099.2261392651,21808387
2024-11-28,53960.2578125,54835.28902027027,53668.58074324324,54446.386261261265,20001134
2024-11-29,52696.3203125,53765.802828067346,52307.41757956642,53571.351461600556,24513531
2024-12-02,52112.96875,52890.77425373134,51626.84031016791,52793.548565764926,22044867
2024-12-03,52112.96875,52890.77425373134,51626.84031016791,51626.84031016791,23374603
2024-12-04,51626.83984375,51918.51690501413,50557.357285781545,50557.357285781545,29004766
2024-12-05,52210.19140625,52890.771182495344,51724.06299464618,51724.06299464618,23588277
2024-12-06,52599.09765625,52890.774722735674,51237.938012650186,52404.64627859288,22861874
2024-12-09,51918.51953125,53085.227835323036,51724.06814723783,52015.74522325608,26227680
2024-12-10,52501.875,52988.00347222222,52210.197916666664,52988.00347222222,20783970
2024-12-11,52501.875,52696.32638888889,51918.520833333336,52112.97222222222,14565947
2024-12-12,54349.16796875,54932.52218666145,52404.65390904517,52501.87961203041,33476698
2024-12-13,54543.609375,54738.06074532086,53960.255264037434,54251.93231951872,15908823
2024-12-16,54057.484375,55029.741288219426,53668.58160971223,54738.064214253594,15277277
2024-12-17,52696.3203125,53668.57714483395,52501.86894603321,53182.448728666976,20215230
2024-12-18,53376.90234375,53863.03078039618,52501.87115778689,52599.096845116124,13698937
2024-12-19,51626.83984375,52307.41965336629,51626.83984375,52015.742592102164,22481925
2024-12-20,51529.61328125,51626.83896668632,50460.13074145047,51237.93622494103,24674774
2024-12-23,52015.74609375,52501.87456191589,51821.29470648364,51918.520400116824,13672650
2024-12-24,52890.77734375,52988.0030373966,52112.971794577206,52210.19748822381,11634677
2024-12-26,52112.96875,53085.22562966418,52015.74306203358,52987.99994169776,10517075
2024-12-27,52566.19140625,52957.74590462058,52076.74828328678,52370.41415706471,10747196
2024-12-30,52076.75,52859.85902255639,51978.86137218045,52174.63862781955,12624702
2025-01-02,52272.53125,52468.308520599254,51195.75626170412,51587.310802902626,16630538
2025-01-03,53251.4140625,53936.634464039525,51685.19600183824,51685.19600183824,19318046
2025-01-06,54719.75,55013.41592128801,53153.53175313059,53251.42039355993,19034284
2025-01-07,54230.30078125,56090.18474306182,54230.30078125,55600.741595216605,17030235
2025-01-08,56090.1875,56285.96476876091,53545.0830061082,53642.97164048866,26593553
2025-01-09,54915.51953125,56481.737557096705,54915.51953125,56383.84893048128,24490592
2025-01-10,54132.41796875,55307.08164980787,54034.52932866185,54915.527089455245,16059223
2025-01-13,52957.75,53838.747689463955,52957.75,53447.19316081331,16868600
2025-01-14,52761.97265625,53447.193080357145,52566.195392219386,53055.63855229592,17465926
2025-01-15,52566.19140625,53545.07765217644,52370.41415706471,52957.74590462058,18625025
2025-01-16,53153.52734375,53838.74776991252,52957.750079132136,53055.63871144107,18627298
2025-01-17,52566.19140625,52957.74590462058,52076.74828328678,52664.08003084265,18805344
2025-01-20,52272.53125,52761.97442649813,52174.64261470037,52468.308520599254,11822531
2025-01-21,52370.41796875,53153.52702248832,52174.64070531542,52566.19523218458,13535702
2025-01-22,53153.52734375,53251.41597605893,51978.86375604282,52272.52965296961,18341991
2025-01-23,52566.19140625,52957.74590462058,52370.41415706471,52566.19140625,15588067
2025-01-24,52566.19140625,52664.08003084265,52076.74828328678,52468.30278165736,11867631
2025-01-31,51293.64453125,51880.976338859735,50608.42408903864,51097.867262046755,42186279
2025-02-03,49923.203125,50314.75765931373,49727.42585784314,50021.091758578434,32344897
2025-02-04,51587.30859375,52468.306273719165,50412.64502045778,50510.53365156546,27214851
2025-02-05,51783.0859375,52664.08361885633,51685.19730623818,52468.3063563327,15974885
2025-02-06,52859.86328125,52859.86328125,52076.754195601854,52272.53146701389,16466025
2025-02-07,52566.19140625,53055.634529213225,52468.30278165736,52761.96865543529,14476866
2025-02-10,54426.078125,54719.74401416367,51783.08512252698,51880.9737522482,27577591
2025-02-11,54523.96484375,55111.29660149237,53838.744459717236,54328.18759116921,24596196
2025-02-12,54621.85546875,54719.74409862231,53349.30328040995,53936.63505964382,26428596
2025-02-13,54621.85546875,55209.18724798387,54426.078209005376,54915.52135836693,22448377
2025-02-14,54817.6328125,56090.18500279018,54817.6328125,54817.6328125,23979779
2025-02-17,54817.6328125,55307.07596261161,54523.966922433036,54915.521442522324,11916027
2025-02-18,55698.6328125,55992.298714850614,54719.74647133129,55013.4123736819,22131007
2025-02-19,57460.62890625,57656.406176799406,56090.18801240417,56188.07664767888,25395151
2025-02-20,57166.9609375,57852.181359696064,56873.295042273116,57852.181359696064,21589059
2025-02-21,56971.18359375,57264.849488563144,55894.40864610181,57166.960856958765,22198428
2025-02-24,56090.1875,56481.74203752181,55992.298865619545,56090.1875,14138471
2025-02-25,55992.3046875,56579.63655485139,55307.08417559003,55404.9728201486,14625181
2025-02-26,55404.96484375,55894.40799607995,54915.52169142006,55796.51936561396,18117091
2025-02-27,55111.30078125,55894.40985096581,55013.41214753553,55307.07804867895,14975356
2025-02-28,53349.3046875,54523.96827694954,53349.3046875,54230.302379587156,28036698
2025-03-04,53349.3046875,53838.74784977065,52664.084260321106,52761.97289277523,18553933
2025-03-05,52859.86328125,54230.30418113426,52859.86328125,53936.63827401621,16578817
2025-03-06,53153.52734375,53349.304608367864,52859.861446823204,52957.750079132136,12258101
2025-03-07,52566.19140625,53055.634529213225,52272.52553247207,52370.41415706471,14274992
2025-03-10,52566.19140625,53642.96627676909,52370.41415706471,52370.41415706471,12921670
2025-03-11,52468.3046875,52957.747828241605,51391.52977786847,51391.52977786847,17740891
2025-03-12,53740.859375,54132.41390596539,52468.307149362474,52664.08441484517,17973221
2025-03-13,53545.08203125,54719.74562242916,53055.638868258684,54621.8569898309,24132151
2025-03-14,53545.08203125,53936.636561643056,53251.41613345521,53349.30476605348,10845154
2025-03-17,56383.8515625,56579.6288248698,54230.3016764323,54328.19030761719,35559021
2025-03-18,56383.8515625,57754.29239908855,56090.18566894531,57558.51513671875,28138594
2025-03-19,57264.84765625,57950.06805555556,56188.072743055556,56188.072743055556,29421759
2025-03-20,58928.95703125,59026.845664192275,57264.85027123131,57950.07070182724,34989004
2025-03-21,60397.2890625,60397.2890625,59124.73678079417,59614.17996606564,40155612
2025-03-24,59222.62109375,60299.39602272727,59222.62109375,59907.841503099175,14088094
2025-03-25,58537.40234375,59809.954568614135,58243.73644570443,59614.17730325042,17259455
2025-03-26,60103.62109375,60103.62109375,58439.51432079601,58537.402954499186,16431645
2025-03-27,60495.17578125,60690.953049150485,59516.289441747576,59614.17807569782,20389790
2025-03-28,59279.0703125,60165.30226069353,59082.12987956811,59771.42139482973,16282514
2025-03-31,56915.78515625,58786.71927038279,56915.78515625,58589.778837316175,17633494
2025-04-01,57900.484375,58688.24606717687,57014.25247130102,57802.01416347789,13841706
2025-04-02,57900.484375,58491.305644132655,57408.13331738945,57900.484375,14402297
2025-04-03,56718.84375,56915.7841796875,56029.55224609375,56029.55224609375,19508076
2025-04-04,55241.7890625,57309.66351938503,54847.90821356952,55340.25927473262,23527139
2025-04-07,52386.15234375,53272.384244302164,52287.68213257754,52484.62255492246,31998883
2025-04-08,52681.5625,54454.026285046726,52484.62207943925,54158.615654205605,25532845
2025-04-09,52189.2109375,53469.32365860849,52090.74072818396,52484.62156544811,20576960
2025-04-10,55537.19921875,55832.60985289228,54158.61625941932,55734.13964151152,22948172
2025-04-11,54355.55859375,54847.90966796875,53961.677734375,54749.439453125,13930480
2025-04-14,55340.2578125,55832.60886065392,54946.37697397687,55438.72802213079,12852613
2025-04-15,55734.140625,56226.49169059187,55340.2597725265,55438.72998564488,8998640
2025-04-16,53863.2109375,55340.26425388482,53666.27049531535,55143.32381170018,14437025
2025-04-17,54257.0859375,54454.02635832577,53666.264675022685,53863.205095848454,10867069
2025-04-18,54454.03125,54749.44190777577,54060.15037296564,54454.03125,5848342
2025-04-21,54552.49609375,55143.31735108303,54257.08546508349,54355.55567463899,5941847
2025-04-22,54158.6171875,54650.96825284091,53863.20654829546,54060.146974431824,9532469
2025-04-23,54847.91015625,55241.79101913151,54650.96972480925,55143.32080341113,11148692
2025-04-24,54847.91015625,54946.38037197038,54355.55907764811,54749.43994052962,10580377
2025-04-25,54847.91015625,55537.20166629264,54749.43994052962,55537.20166629264,12183303
2025-04-28,54946.37890625,55044.849119343635,54650.96826696909,54946.37890625,9341518
2025-04-29,54946.37890625,55635.670397905466,54749.43848006272,54847.908693156365,10295518
2025-04-30,54650.96875,55143.319819819815,54454.02832207207,55044.84960585585,13014189
